#,Name,MLBAMID,RazzballID,FangraphsID,Team,ESPN_POS,YAHOO_POS
2128,Fadriel Cruz,677571,677571,sa3005476,COL,2B,2B
2129,Faustino Carrera,666627,666627,sa917740,TB,SP,SP
2130,Federico Polanco,678836,678836,sa3005571,MIA,SS,SS
2131,Felipe Paulino,462956,462956,3777,HOU,RP,RP
2132,Felipe Tejada,660619,660619,sa873145,CHW,RP,RP
2133,Felipe Valderrama,699131,699131,sa3015803,MIL,C,C
2134,Felipe Vazquez,553878,12076,12076,FA,RP,RP
2135,Felix Bautista,642585,642585,20666,BAL,RP,RP
2136,Felix Familia,672445,672445,sa3003213,KC,C,C
2137,Felix Hernandez,433587,4772,4772,FA,SP,SP
2138,Felix Minjarez,682503,682503,sa3007272,SD,RP,RP
2139,Felix Negueis,679350,679350,sa3008739,NYY,OF,OF
2140,Felix Paulino,656077,656077,sa828972,CHW,SP,SP
2141,Felix Pena,570240,13403,13403,NYM,RP,RP
2142,Felix Reyes,694025,694025,sa3015688,PHI,OF,OF
2143,Felix Salguera,683658,683658,sa3008914,TB,C,C
2144,Felix Stevens,685474,685474,sa3008946,CHC,OF,OF
2145,Felix Taveras,692406,692406,sa3015621,SL,OF,OF
2146,Felix Tena,700170,700170,sa3015847,COL,OF,OF
2147,Felix Valerio,680589,680589,sa3005613,MIL,2B,2B
2148,Fernando Abad,472551,4994,4994,SEA,RP,RP
2149,Fernando Cruz,518585,518585,sa389855,CIN,RP,RP
2150,Fernando Diaz,685735,685735,sa3009338,STL,1B,1B
2151,Fernando Guanare,699121,699121,sa3015496,LAA,SP,SP
2152,Fernando Hernandez,691895,691895,sa3015582,PHI,3B,3B
2153,Fernando Perez,622047,622047,sa657942,SD,2B,2B
2154,Fernando Rodney,407845,494,494,FA,RP,RP
2155,Fernando Romero,622864,622864,15885,FA,RP,RP
2156,Fernando Salas,477569,4971,4971,FA,RP,RP
2157,Fernando Tatis Jr.,665487,665487,19709,SD,SS/OF,SS/OF
2158,Fernando Vargas,694028,694028,sa3016777,CHW,OF,OF
2159,Fernery Ozuna,642271,642271,,TEX,RP,RP
2160,Fidel Castro,669858,669858,sa3003175,CIN,OF,OF
2161,Fidel Montero,700320,700320,sa3015856,NYY,OF,OF
2162,Fleury Nova,681591,681591,sa3005620,FA,OF,OF
2163,Florencio Serrano,677568,677568,sa3010124,TEX,SP,SP
2164,Ford Proctor,665154,665154,sa876187,TB,SS,SS
2165,Forrest Wall,657088,657088,sa828682,SEA,2b,2b
2166,Forrest Whitley,666215,666215,sa917930,HOU,SP,SP
2167,Foster Griffin,656492,656492,16432,KC,RP,RP
2168,Frainyer Chavez,669413,669413,sa3007019,TEX,SS,SS
2169,Framber Valdez,664285,664285,17295,HOU,SP,SP
2170,Fran Alduey,694199,694199,sa3015707,CLE,SS,SS
2171,Franchy Cordero,614173,614173,14567,BOS,1B/OF,1B/OF
2172,Francinel Martina,687850,687850,sa3010898,WSH,2B,2B
2173,Francis Martes,642564,642564,17303,FA,RP,RP
2174,Francis Reynoso,692400,692400,sa3015619,SL,1B,1B
2175,Francisco Acuna,672696,672696,sa3003291,PIT,SS,SS
2176,Francisco Alvarez,682626,682626,sa3010862,NYM,C,C
2177,Francisco Arcia,516472,10286,10286,FA,C,C
2178,Francisco Cervelli,465041,5275,5275,FA,C,C
2179,Francisco Del Valle,669303,669303,sa918323,FA,OF,OF
2180,Francisco Garcia,693745,693745,sa3015677,COL,3B,3B
2181,Francisco Hernandez,677731,677731,sa3004942,STL,3B,3B
2182,Francisco Laya,699216,699216,sa3016335,TEX,OF,OF
2183,Francisco Lindor,596019,12916,12916,NYM,SS,SS
2184,Francisco Liriano,434538,3201,3201,FA,RP,RP
2185,Francisco Mejia,642336,16403,16403,TB,C,C
2186,Francisco Morales,672839,672839,22913,PHI,RP,RP
2187,Francisco Ortiz,674383,674383,sa3003419,COL,C,C
2188,Francisco Palma,678686,678686,sa3006193,FA,OF,OF
2189,Francisco Peguero,501317,501317,,MIN,,
2190,Francisco Pena,506747,8298,8298,FA,C,C
2191,Francisco Perez,660906,660906,21018,WSH,RP,RP
2192,Francisco Rios,642590,642590,sa736833,FA,RP,RP
2193,Francisco Tostado,676762,676762,sa3007030,SF,1B,1B
2194,Francisco Urbaez,688005,688005,sa3014944,CIN,2B,2B
2195,Franco Aleman,680916,680916,sa3018178,CLE,SP,SP
2196,Frandy Almonte,699200,699200,sa3015808,TEX,OF,OF
2197,Frank Astacio,683400,683400,sa3008856,BOS,3B,3B
2198,Frank Duncan,641538,641538,sa738963,COL,SP,SP
2199,Frank German,681464,681464,sa3007729,BOS,SP,SP
2200,Frank Hernandez,693746,693746,sa3015678,CHC,OF,OF
2201,Frank Lopez,678562,678562,sa3007227,CLE,RP,RP
2202,Frank Mozzicato,700924,700924,,KC,P,P
2203,Frank Rubio,676298,676298,sa3005162,SF,RP,RP
2204,Frank Schwindel,643524,643524,15351,CHC,1B,1B
2205,Frankie Montas,593423,14309,14309,OAK,SP,SP
2206,Franklin Barreto,620439,15519,15519,HOU,2B,2B/SS
2207,Franklin Dacosta,672374,672374,sa3002925,TB,SP,SP
2208,Franklin Labour,665780,665780,sa916848,SF,OF,OF
2209,Franklin Linares,685438,685438,sa3009820,NYM,OF,OF
2210,Franklin Parra,681853,681853,sa3008461,FA,SP,SP
2211,Franklin Rollin,650971,650971,sa827951,FA,2b,2b
2212,Franklin Shook,669298,669298,sa3014915,MIL,SP,SP
2213,Franklin Soto,672763,672763,sa3003328,FA,SS,SS
2214,Franklin Torres,650660,650660,sa830300,FA,2b,2b
2215,Franklyn Kilome,642584,642584,17861,WSH,RP,RP
2216,Franmil Reyes,614177,614177,14566,CLE,DH,OF
2217,Franny Cobos,678725,678725,sa3006494,HOU,RP,RP
2218,Fraser Ellard,686642,686642,sa3016907,CHW,RP,RP
2219,Fray Morelo,685573,685573,sa3009815,MIL,RP,RP
2220,Fred Schlichtholz,668880,668880,sa3004455,SD,RP,RP
2221,Freddie Freeman,518692,5361,5361,LAD,1B,1B
2222,Freddvil Chevez,673882,673882,sa3003413,FA,1B,1B
2223,Freddy Fermin,666023,666023,sa918173,KC,C,C
2224,Freddy Galvis,520471,6609,6609,FA,SS,SS/3B
2225,Freddy Guilamo,683414,683414,sa3009297,HOU,C,C
2226,Freddy Pacheco,681643,681643,sa3006164,STL,RP,RP
2227,Freddy Peralta,642547,642547,18679,MIL,SP,SP
2228,Freddy Tarnok,676206,676206,sa3005175,ATL,SP,SP
2229,Freddy Zamora,668965,668965,sa3014500,MIL,SS,SS
2230,Frederick Bencosme,695930,695930,sa3016779,BAL,SS,SS
2231,Frederick Cuevas,660663,660663,sa872550,FA,OF,OF
2232,Frederis Parra,622350,622350,sa657275,FA,SP,SP
2233,Freuddy Batista,673945,673945,sa3002866,SEA,C,C
2234,Freudis Nova,671265,671265,sa3003195,HOU,3B,3B
2235,Freylin Minyety,700824,700824,sa3017341,PIT,2B,2B
2236,Gabe Holt,686746,686746,sa3011899,MIL,2B,2B
2237,Gabe Klobosits,656620,656620,19881,OAK,RP,RP
2238,Gabe Matthews,687346,687346,sa3016920,LAA,1B,1B
2239,Gabe Mosser,682077,682077,sa3006834,SD,SP,SP
2240,Gabe Snyder,676376,676376,sa3006880,FA,1B,1B
2241,Gabe Speier,642100,642100,17170,KC,RP,RP
2242,Gabriel Arias,672356,672356,22563,CLE,SS,SS
2243,Gabriel Arias,525734,525734,sa507276,TB,SP,SP
2244,Gabriel Cancel,663708,663708,sa875231,KC,2b,2b
2245,Gabriel Garcia,663696,663696,sa875999,FA,1B,1B
2246,Gabriel Gil,679198,679198,sa3005935,COL,C,C
2247,Gabriel Gonzalez,694224,694224,sa3015723,SEA,OF,OF
2248,Gabriel Guerrero,602115,14528,14528,FA,OF,OF
2249,Gabriel Maciel,670622,670622,sa919532,OAK,OF,OF
2250,Gabriel Martinez,683447,683447,sa3008865,TOR,OF,OF
2251,Gabriel Moncada,682732,682732,sa3008789,SEA,1B,1B
2252,Gabriel Morales,672385,672385,sa3002781,SD,SP,SP
2253,Gabriel Moreno,672515,672515,sa3003226,TOR,C,C
2254,Gabriel Moya,622382,622382,16348,FA,RP,RP
2255,Gabriel Rodriguez,682621,682621,sa3008744,CLE,SS,SS
2256,Gabriel Rodriguez,676082,676082,sa3007219,COL,RP,RP
2257,Gabriel Sequeira,679780,679780,sa3014858,DET,RP,RP
2258,Gabriel Silva,700385,700385,sa3015865,KC,C,C
2259,Gabriel Terrero,700175,700175,sa3015849,COL,1B,1B
2260,Gabriel Valdez,650608,650608,sa828365,FA,SP,SP
2261,Gabriel Ynoa,593679,12938,12938,BAL,SP,SP
2262,Gage Canning,663561,663561,sa3006711,WSH,OF,OF
2263,Gage Workman,669398,669398,sa3014441,DET,SS,SS
2264,Galli Cribbs,658061,658061,sa708444,FA,SS,SS
2265,Gareth Morgan,601712,601712,sa828708,FA,OF,OF
2266,Garrett Acton,670183,670183,sa3014787,OAK,RP,RP
2267,Garrett Burhenn,696148,696148,sa3018173,DET,SP,SP
2268,Garrett Cleavinger,664076,664076,17897,LAD,RP,RP
2269,Garrett Cooper,643265,643265,15279,MIA,1B/OF,1B/OF
2270,Garrett Crochet,676979,676979,27463,CHW,RP,RP
2271,Garrett Davila,663657,663657,sa875052,CHW,RP,RP
2272,Garrett Farmer,686594,686594,sa3010811,TOR,RP,RP
2273,Garrett Frechette,683102,683102,sa3010636,SF,1B,1B
2274,Garrett Hampson,641658,641658,19262,COL,2B/OF,2B/OF
2275,Garrett Hawkins,678184,678184,sa3017383,SD,SP,SP
2276,Garrett Hill,682051,682051,sa3007259,DET,SP,SP
2277,Garrett Hiott,687997,687997,sa3009972,TB,OF,OF
2278,Garrett Mitchell,669003,669003,sa3014438,MIL,OF,OF
2279,Garrett Richards,572070,9784,9784,TEX,RP,RP
2280,Garrett Saunders,689837,689837,sa3010909,FA,SS,SS
2281,Garrett Schilling,675983,675983,sa3004770,COL,SP,SP
2282,Garrett Schoenle,676881,676881,sa3016937,CHW,RP,RP
2283,Garrett Spain,696521,696521,sa3017174,TOR,OF,OF
2284,Garrett Stallings,668831,668831,sa3014457,BAL,SP,SP
2285,Garrett Stubbs,596117,596117,18067,PHI,C,C
2286,Garrett Whitley,663605,663605,sa874244,MIL,OF,OF
2287,Garrett Whitlock,676477,676477,20191,BOS,SP,SP
2288,Garrett Williams,624526,624526,sa738512,STL,SP,SP
2289,Garrett Wolforth,663446,663446,sa876111,CIN,1B,1B
2290,Garrison Bryant,670193,670193,sa918939,NYM,SP,SP
2291,Garrison Schwartz,673859,673859,sa3003956,FA,OF,OF
2292,Garvin Alston,664691,664691,sa3010238,WSH,RP,RP
2293,Gary Camarillo,678494,678494,sa3005743,KC,OF,OF
2294,Gary Sanchez,596142,11442,11442,MIN,C,C
2295,Gavin Collins,641468,641468,sa857219,CLE,3b,3b
2296,Gavin Collyer,686560,686560,sa3011742,TEX,SP,SP
2297,Gavin Floyd,425856,3886,,TOR,RP,RP
2298,Gavin Hollowell,668970,668970,sa3010239,COL,RP,RP
2299,Gavin Jones,689435,689435,sa3010049,FA,3B,3B
2300,Gavin LaValley,656642,656642,sa828878,FA,3b,3b
2301,Gavin Lux,666158,666158,19955,LAD,2B/SS/ OF,2B/SS/ OF
2302,Gavin Sheets,657757,657757,19901,CHW,OF,1B/OF
2303,Gavin Stone,694813,694813,sa3014810,LAD,SP,SP
2304,Gavin Stupienski,669279,669279,sa913367,KC,C,C
2305,Gavin Wallace,676719,676719,sa3004102,PIT,SP,SP
2306,Gavin Williams,668909,668909,sa3018106,CLE,SP,SP
2307,Gedionne Marlin,699203,699203,sa3015809,TEX,2B,2B
2308,Geison Urbaez,696064,696064,sa3015135,TOR,RP,RP
2309,Genesis Cabrera,650893,650893,17490,STL,RP,RP
2310,Geoff Hartlieb,664129,664129,19558,BOS,RP,RP
2311,George Feliz,692031,692031,sa3015596,SEA,OF,OF
2312,George Kirby,669923,669923,25436,SEA,SP,SP
2313,George Sheehan,686218,686218,sa3017416,LAD,SP,SP
2314,George Soriano,666277,666277,sa917493,MIA,SP,SP
2315,George Springer,543807,12856,12856,TOR,OF,OF
2316,George Valera,671655,671655,sa3006872,CLE,OF,OF
2317,Geovanny Planchart,685712,685712,sa3009334,PIT,C,C
2318,Gerald Garcia,683514,683514,sa1172141,OAK,SP,SP
2319,Gerald Mejia,694056,694056,sa3016925,NYM,OF,OF
2320,Geraldi Diaz,673145,673145,sa3002635,WSH,C,C
2321,Geraldo Perdomo,672695,672695,22799,ARI,SS,SS
2322,Gerard Ramos,678647,678647,sa3005536,COL,OF,OF
2323,Gerardo Carrillo,672629,672629,sa3002790,WSH,SP,SP
2324,Gerardo Concepcion,615868,14411,,CHC,P,P
2325,Gerardo Parra,467827,8553,8553,FA,OF,OF
2326,Gerardo Reyes,622103,622103,16306,LAA,RP,RP
2327,Geremias Valencia,691568,691568,sa3015561,LAD,1B,1B
2328,Germain Ruiz,691593,691593,sa3015563,MIA,OF,OF
2329,German Marquez,608566,15038,15038,COL,SP,SP
2330,German Tapia,700272,700272,sa3015850,TB,OF,OF
2331,Gerrit Cole,543037,13125,13125,NYY,SP,SP
2332,Gerson Bautista,639373,639373,19256,FA,RP,RP
2333,Gerson Garabito,642520,642520,sa737361,FA,SP,SP
2334,Gerson Molina,683554,683554,sa3008657,FA,OF,OF
2335,Gerson Moreno,642575,642575,sa736656,DET,SP,SP
2336,Geuri Lubo,702895,702895,sa3017122,CHC,SS,SS
2337,Ghordy Santos,672775,672775,sa3003331,SF,SS,SS
2338,Giancarlo Stanton,519317,4949,4949,NYY,OF,OF
2339,Giancarlos Santana,682802,682802,sa3008809,BOS,OF,OF
2340,Gianluca Dalatri,668662,668662,sa3015119,STL,RP,RP
2341,Gianpaul Gonzalez,657595,657595,sa829276,FA,C,C
2342,Gilbert Lara,658677,658677,sa877337,WSH,SS,SS
2343,Gilberto Celestino,665482,665482,20233,MIN,OF,OF
2344,Gilberto Jimenez,678362,678362,sa3005507,BOS,OF,OF
2345,Gilberto Vizcarra,672953,672953,sa3002865,SD,C,C
2346,Gio Gonzalez,461829,7448,7448,FA,SP,SP
2347,Gio Urshela,570482,10681,10681,MIN,SS/3B,SS/3B
2348,Gionti Turner,682090,682090,sa3007326,TB,2B,2B
2349,Giovanny Gallegos,606149,606149,14986,STL,RP,RP
2350,Gleiber Morales,693762,693762,sa3015991,CHC,RP,RP
2351,Gleider Figuereo,699213,699213,sa3015813,TEX,3B,3B
2352,Glenn Otto,657248,657248,21366,TEX,SP,SP
2353,Glenn Santiago,687426,687426,sa3010341,TOR,SS,SS
2354,Glenn Sparkman,642098,642098,15200,FA,RP,RP
2355,Gleyber Torres,650402,16997,16997,NYY,2B/SS,2B/SS
2356,Gleyvin Pineda,660513,660513,sa872540,FA,SS,SS
2357,Gordon Beckham,493596,9015,9015,FA,2B,2B/SS/ 3B
2358,Gordon Graceffo,700669,700669,sa3016849,STL,RP,RP
2359,Gorkys Hernandez,491676,4146,4146,FA,OF,OF
2360,Gosuke Katoh,641741,641741,15697,NYM,2b,2b
2361,Grabiel Salazar,692755,692755,sa3015667,BAL,OF,OF
2362,Grae Kessinger,666197,666197,sa3010327,HOU,SS,SS
2363,Graeme Stinson,666209,666209,sa3011900,TB,RP,RP
2364,Graham Ashcraft,668933,668933,27552,CIN,SP,SP
2365,Graham Lawson,663379,663379,sa3014780,CHC,RP,RP
2366,Graham Spraker,676942,676942,sa3004024,TOR,RP,RP
2367,Granden Goetzman,605248,605248,sa597785,FA,OF,OF
2368,Grant Anderson,681982,681982,sa3006706,TEX,RP,RP
2369,Grant Black,667176,667176,sa3014846,STL,RP,RP
2370,Grant Borne,664085,664085,sa875234,FA,SP,SP
2371,Grant Dayton,594795,11203,11203,LAA,RP,RP
2372,Grant Gambrell,669183,669183,sa3011129,BOS,SP,SP
2373,Grant Gavin,667050,667050,sa918674,SD,RP,RP
2374,Grant Hartwig,701643,701643,sa3017599,NYM,RP,RP
2375,Grant Holman,680880,680880,sa3017749,OAK,SP,SP
2376,Grant Holmes,656550,16944,sa828669,OAK,RP,RP
2377,Grant Judkins,680420,680420,sa3015004,OAK,SP,SP
2378,Grant Koch,667428,667428,sa3008180,PIT,C,C
2379,Grant Lavigne,680693,680693,sa3007743,COL,1B,1B
2380,Grant Little,668696,668696,sa3008031,SD,OF,OF
2381,Grant McCray,687529,687529,sa3010042,SF,OF,OF
2382,Grant Richardson,685300,685300,sa3016964,NYY,OF,OF
2383,Grant Witherspoon,680710,680710,sa3007047,TB,OF,OF
2384,Grant Wolfram,664991,664991,sa3008313,TEX,SP,SP
2385,Grantham Williams,681260,681260,sa3006724,BOS,SS,SS
2386,Gray Fenter,663383,663383,sa875233,SF,RP,RP
2387,Grayson Byrd,656282,656282,sa3010387,CHC,1B,1B
2388,Grayson Greiner,606988,606988,17062,ARI,C,C
2389,Grayson Rodriguez,680570,680570,sa3008130,BAL,SP,SP
2390,Greg Allen,656185,16623,16623,PIT,OF,OF
2391,Greg Bird,595885,14131,14131,NYY,1B,1B
2392,Greg Cullen,681888,681888,sa3007069,BAL,2B,2B
2393,Greg Deichmann,656364,656364,19872,CHC,OF,OF
2394,Greg Garcia,594824,10951,10951,FA,2B/3B,2B/3B
2395,Greg Holland,518813,7196,7196,FA,RP,RP
2396,Greg Jones,675659,675659,sa3010151,TB,SS,SS
2397,Greg Weissert,669711,669711,sa918484,NYY,RP,RP
2398,Gregor Blanco,453923,3123,3123,FA,OF,OF
2399,Gregori Vasquez,660751,660751,sa873328,BAL,RP,RP
2400,Gregory Barrios,699126,699126,sa3015800,MIL,SS,SS
2401,Gregory Garrett,656448,656448,sa829117,ARI,OF,OF
2402,Gregory Mahle,657670,16877,16877,LAA,SP,SP
2403,Gregory Polanco,570256,12907,12907,FA,OF,OF
2404,Gregory Rogers,623319,623319,sa658668,FA,OF,OF
2405,Gregory Santos,666619,666619,21894,SF,RP,RP
2406,Gregory Soto,642397,642397,19677,DET,RP,RP
2407,Grenny Cumana,640488,640488,sa735846,FA,SS,SS
2408,Greyson Jenista,680571,680571,sa3007044,ATL,OF,OF
2409,Griff McGarry,676046,676046,sa3017130,PHI,SP,SP
2410,Griffin Canning,656288,656288,19867,LAA,SP,SP
2411,Griffin Conine,665052,665052,sa876060,MIA,OF,OF
2412,Griffin Jax,643377,643377,20253,MIN,SP,SP
2413,Griffin McLarty,687142,687142,sa1115734,BAL,SP,SP
2414,Griffin Roberts,675965,675965,sa3008483,STL,SP,SP
2415,Guarner Dipre,680843,680843,sa3005793,FA,SS,SS
2416,Guillermo Heredia,628338,18721,18721,ATL,OF,OF
2417,Guillermo Quintana,678733,678733,sa3005916,KC,C,C
2418,Guillermo Zuniga,670871,670871,sa945024,LAD,RP,RP
2419,Gunnar Henderson,683002,683002,sa3011484,BAL,SS,SS
2420,Gunnar Hoglund,680684,680684,,OAK,P,P
2421,Gunnar Troutwine,676149,676149,sa3006785,FA,C,C
2422,Gunner Mayer,686763,686763,sa3011199,PHI,SP,SP
2423,Gus Varland,681402,681402,sa3007779,LAD,SP,SP
2424,Gustavo Armas,646717,646717,sa833631,FA,SP,SP
2425,Gustavo Armas,700297,700297,sa3015852,PIT,OF,OF
2426,Gustavo Cardozo,698976,698976,sa3015760,SF,2B,2B
2427,Gustavo Polanco,660815,660815,sa871442,FA,C,C
2428,Ha-Seong Kim,673490,673490,27506,SD,2B/SS/ 3B,2B/SS/ 3B
2429,Hagen Danner,668470,668470,sa3004501,TOR,RP,RP
2430,Hamlet Marte,606189,606189,sa597218,LAD,C,C
2431,Hans Crouse,668968,668968,22192,PHI,SP,SP
2432,Hans Montero,694215,694215,sa3016321,NYY,SS,SS
2433,Hansel Otamendi,686304,686304,sa3009340,SL,OF,OF
2434,Hansel Robles,570663,11801,11801,BOS,RP,RP
2435,Hanser Alberto,593643,11902,11902,LAD,2B/3B,2B/SS/ 3B
2436,Hao-Yu Lee,701678,701678,,PHI,SS,SS
2437,Harol Gonzalez,656083,656083,sa828505,NYM,SP,SP
2438,Harold Arauz,622693,622693,sa657710,FA,SP,SP
2439,Harold Castro,605612,605612,14691,DET,2B/SS,1B/2B/ SS/3B
2440,Harold Ramirez,623912,14387,14387,TB,OF,OF
2441,Harrison Bader,664056,664056,18030,STL,OF,OF
2442,Harrison Freed,687466,687466,sa3010041,SF,OF,OF
2443,Harrison Musgrave,643466,643466,16532,FA,RP,RP
2444,Harrison Ray,668742,668742,sa3014815,TOR,3B,3B
2445,Harrison Wenson,643599,643599,sa738936,CHC,C,C
2446,Harry Ford,695670,695670,sa3017627,SEA,C,C
2447,Harvin Mendoza,665827,665827,sa916997,CHW,1B,1B
2448,Hayden Cantrelle,676463,676463,sa3014426,SF,2B,2B
2449,Hayden Deal,677421,677421,sa3004680,ATL,SP,SP
2450,Hayden Jones,681348,681348,sa3017108,CIN,C,C
2451,Hayden Juenger,696522,696522,sa3017103,TOR,SP,SP
2452,Hayden Senger,663584,663584,sa3007009,NYM,C,C
2453,Hayden Wesneski,669713,669713,sa3010617,NYY,SP,SP
2454,Haydn King,677045,677045,sa3015099,SF,RP,RP
2455,Hayes Heinecke,695349,695349,sa3017819,STL,RP,RP
2456,Haylen Green,669662,669662,sa3017716,CHW,RP,RP
2457,Heath Fillmyer,641571,641571,17466,SD,RP,RP
2458,Heath Hembree,592390,11632,11632,PIT,RP,RP
2459,Heath Holder,595988,595988,sa602623,COL,RP,RP
2460,Heath Quinn,641991,641991,sa737904,FA,OF,OF
2461,Hector Martinez,672395,672395,sa3002845,LAD,SS,SS
2462,Hector Neris,593576,11804,11804,HOU,RP,RP
2463,Hector Noesi,456051,456051,3292,FA,SP,SP
2464,Hector Perez,660431,660431,18592,BAL,RP,RP
2465,Hector Rodriguez,496073,496073,sa509281,DET,SP,SP
2466,Hector Rodriguez,699302,699302,sa3015828,NYM,2B,2B
2467,Hector Rondon,444468,2391,2391,FA,RP,RP
2468,Hector Santiago,502327,4026,4026,FA,RP,RP
2469,Hector Silvestre,600470,600470,sa599917,FA,SP,SP
2470,Hector Velazquez,584171,584171,19341,FA,SP,SP
2471,Hector Yan,666668,666668,sa917194,LAA,SP,SP
2472,Hedbert Perez,691616,691616,sa3014692,MIL,OF,OF
2473,Heitor Tokar,677573,677573,sa3005683,HOU,SP,SP
2474,Helcris Olivarez,672487,672487,sa3002965,COL,SP,SP
2475,Heliot Ramos,671218,671218,22515,SF,OF,OF
2476,Helison Mota,699153,699153,sa3016172,BOS,3B,3B
2477,Hendrik Clementina,649955,649955,sa828422,ATL,C,C
2478,Hendry Mendez,694230,694230,sa3015727,MIL,OF,OF
2479,Henry Davis,680779,680779,sa3017042,PIT,C,C
2480,Henry Gatewood,656449,656449,sa828685,LAA,SS,SS
2481,Henry Henry,665963,665963,sa918121,SD,RP,RP
2482,Henry Martinez,650493,650493,sa828216,FA,RP,RP
2483,Henry Omana,670772,670772,sa3005119,FA,SP,SP
2484,Henry Ramos,592656,592656,11481,FA,DH,OF
2485,Herbert Iser,666133,666133,sa3010679,PHI,C,C
2486,Heriberto Hernandez,681715,681715,sa3005630,TB,C,C
2487,Herlis Rodriguez,607439,607439,sa597740,FA,OF,OF
2488,Hernan Perez,541650,5751,5751,ATL,2B/SS,1B/2B/ SS/3B/ OF
2489,Heston Kjerstad,677008,677008,,BAL,,
2490,Hever Bueno,641416,641416,sa738180,TEX,RP,RP
2491,Hiram Burgos,572744,9412,,MIL,SP,SP
2492,Hirokazu Sawamura,617228,617228,27515,BOS,RP,RP
2493,Hobie Harris,665048,665048,sa876068,MIL,RP,RP
2494,Hoby Milner,571948,571948,13346,MIL,RP,RP
2495,Hogan Harris,663687,663687,sa3009982,OAK,SP,SP
2496,Holden Capps,676621,676621,sa3004097,KC,RP,RP
2497,Homer Bailey,456701,8362,8362,FA,SP,SP
2498,Hosea Nelson,670053,670053,sa918155,FA,OF,OF
2499,Howie Kendrick,435062,4229,4229,FA,DH,1B
2500,Hoy Park,660829,660829,18027,PIT,2B,2B/SS/ 3B/OF
2501,Huascar Brazoban,623211,623211,sa657849,MIA,RP,RP
2502,Huascar Ynoa,660623,660623,20468,ATL,SP,SP
2503,Hudson Haskin,681370,681370,sa3014449,BAL,OF,OF
2504,Hudson Head,687431,687431,sa3010889,PIT,OF,OF
2505,Hudson Potts,668888,668888,sa917936,BOS,SS,SS
2506,Hugo Beltran,678286,678286,sa3006354,BAL,RP,RP
2507,Hugo Cardona,672799,672799,sa3003339,TOR,SS,SS
2508,Hugo Sanchez,692033,692033,sa3015597,SD,3B,3B
2509,Humberto Arteaga,600858,600858,13595,FA,SS,SS
2510,Humberto Castellanos,528748,528748,21183,ARI,SP,SP
2511,Humberto Mejia,650668,650668,20739,FA,SP,SP
2512,Hunter Bishop,666183,666183,sa3011413,SF,OF,OF
2513,Hunter Breault,676292,676292,sa3017499,OAK,RP,RP
2514,Hunter Brown,686613,686613,sa3010571,HOU,SP,SP
2515,Hunter Cervenka,543017,10510,10510,FA,RP,RP
2516,Hunter Cole,607500,16922,sa603087,FA,OF,OF
2517,Hunter Dozier,641531,15117,15117,KC,1B/3B/ OF,1B/3B/ OF
2518,Hunter Dula,702471,702471,sa3017392,SF,RP,RP
2519,Hunter Feduccia,676439,676439,sa3007872,LAD,C,C
2520,Hunter Gaddis,683769,683769,sa3010621,CLE,SP,SP
2521,Hunter Goodman,696100,696100,sa3017173,COL,C,C
2522,Hunter Greene,668881,668881,22182,CIN,SP,SP
2523,Hunter Gregory,695347,695347,sa3017754,TOR,SP,SP
2524,Hunter Hargrove,667495,667495,sa3004039,FA,1B,1B
2525,Hunter Harvey,640451,640451,15507,WSH,RP,RP
2526,Hunter Haworth,673686,673686,sa3005318,ARI,RP,RP
2527,Hunter Hearn,679766,679766,sa3010591,FA,OF,OF
2528,Hunter Markwardt,688410,688410,sa3010602,PHI,OF,OF
2529,Hunter McMahon,684937,684937,sa3010658,MIN,RP,RP
2530,Hunter Owen,670462,670462,20034,PIT,OF,OF
2531,Hunter Parks,688609,688609,sa3017640,CIN,SP,SP
2532,Hunter Pence,452254,8252,8252,FA,OF,OF
2533,Hunter Renfroe,592669,15464,15464,MIL,OF,OF
2534,Hunter Schryver,676607,676607,sa873263,CHW,RP,RP
2535,Hunter Speer,682050,682050,sa3007970,CHW,RP,RP
2536,Hunter Stanley,701533,701533,sa3018148,CLE,RP,RP
2537,Hunter Stovall,667663,667663,sa3008181,COL,2B,2B
2538,Hunter Stratton,676702,676702,sa3004216,PIT,RP,RP
2539,Hunter Strickland,519326,7836,7836,CIN,RP,RP
2540,Hunter Wood,621056,621056,15091,FA,RP,RP
2541,Hyeon-Jong Yang,660365,660365,27513,FA,SP,SP
2542,Hyun Jin Ryu,547943,14444,14444,TOR,SP,SP
2543,Hyun Soo Kim,547957,18718,18718,FA,OF,OF
2544,Hyun-il Choi,683425,683425,sa3009992,LAD,SP,SP
2545,Ian Anderson,666120,666120,19951,ATL,SP,SP
2546,Ian Bedell,678016,678016,,STL,P,P
2547,Ian Clarkin,624420,624420,sa737534,FA,SP,SP
2548,Ian Dawkins,682075,682075,sa3006685,CHW,OF,OF
2549,Ian Desmond,435622,6885,6885,FA,OF,OF
2550,Ian Gardeck,571687,571687,sa598115,FA,RP,RP
2551,Ian Gibaut,664139,664139,17871,CLE,RP,RP
2552,Ian Hamilton,641656,641656,19261,MIN,RP,RP
2553,Ian Happ,664023,664023,17919,CHC,OF,OF
2554,Ian Kennedy,453178,6986,6986,ARI,RP,RP
2555,Ian Krol,571871,10066,10066,SD,RP,RP
2556,Ian Lewis,691588,691588,,MIA,,
2557,Ian McKinney,641855,641855,sa738318,FA,SP,SP
2558,Ian Miller,641878,641878,15156,CHC,OF,OF
